title_ru,title_en,rating_filmru,rating_users,rating_imdb,url
Год быка,Year of the Bull,,7.2,7,https://www.film.ru/movies/god-byka
Твинни,Twinni,,,7,https://www.film.ru/movies/tvinni
Деревянная камера,The Wooden Camera,,,7,https://www.film.ru/movies/derevyannaya-kamera
Стандер,Stander,,6.4,7,https://www.film.ru/movies/stander
Сильмидо,Silmido,,6.9,7,https://www.film.ru/movies/silmido
Полицейский спецназ,PTU,,7.2,7,https://www.film.ru/movies/policeyskiy-specnaz
Праздник Эйприл,Pieces of April,,5.9,7,https://www.film.ru/movies/prazdnik-eypril
Слова убийцы,Palabras encadenadas,,6.6,7,https://www.film.ru/movies/slova-ubiycy
Одержимый,Owning Mahowny,,6.7,7,https://www.film.ru/movies/oderzhimyy-4
Всю ночь,Overnight,,6.4,7,https://www.film.ru/movies/vsyu-noch-0
Легенда аллеи звезд,Mayor of the Sunset Strip,,,7,https://www.film.ru/movies/legenda-allei-zvezd
Последний бегун,Last Man Running,,,7,https://www.film.ru/movies/last-man-running
Яркие листья,Bright Leaves,,,7,https://www.film.ru/movies/yarkie-listya
Танцы в космосе,The Wiggles: Space Dancing,,,7,https://www.film.ru/movies/the-wiggles-space-dancing
Комедия со звездами от Шака 2,Shaq's All Star Comedy Roast 2,,7.0,7,https://www.film.ru/movies/shaq-s-all-star-comedy-roast-2
Коварный лис,Volpone,,6.9,7,https://www.film.ru/movies/kovarnyy-lis-1
Томас и друзья: Лучшее из Гордона,Thomas & Friends: Best of Gordon,,,7,https://www.film.ru/movies/tomas-i-druzya-luchshee-iz-gordona
Сделка,The Deal,,7.4,7,https://www.film.ru/movies/sdelka-3
Спиртной круиз,The Booze Cruise,,,7,https://www.film.ru/movies/spirtnoy-kruiz
Принцесса Мария Бонапарт,Princesse Marie,,6.9,7,https://www.film.ru/movies/princessa-mariya-bonapart
Ким Всемогущая: Борьба во времени,Kim Possible: A Sitch in Time,,7.5,7,https://www.film.ru/movies/kim-vsemoguschaya-borba-vo-vremeni
"Я хочу собаку на Рождество, Чарли Браун","I Want a Dog for Christmas, Charlie Brown",,,7,https://www.film.ru/movies/ya-hochu-sobaku-na-rozhdestvo-charli-braun
Падший ангел,Fallen Angel,,7.0,7,https://www.film.ru/movies/padshiy-angel-5
Элоиза 2: Рождество,Eloise at Christmastime,,7.5,7,https://www.film.ru/movies/eloiza-2-rozhdestvo
Вооруженный отпор,Deacons for Defense,,,7,https://www.film.ru/movies/vooruzhennyy-otpor
Байрон,Byron,,6.3,7,https://www.film.ru/movies/bayron
Боб-строитель: Всемогущие рыцари,Bob the Builder: The Knights of Can-A-Lot,,7.0,7,https://www.film.ru/movies/bob-stroitel-vsemoguschie-rycari
Самая грустная музыка в мире,The Saddest Music in the World,,,7,https://www.film.ru/movies/samaya-pechalnaya-muzyka-na-svete-0
Греясь на дьявольском огне,"""The Blues"" Warming by the Devil's Fire",,7.1,7,https://www.film.ru/movies/greyas-na-dyavolskom-ogne
Страх и трепет,Stupeur et tremblements,,7.2,7,https://www.film.ru/movies/strah-i-trepet
Странные сады,Strange Gardens,,7.1,7,https://www.film.ru/movies/strannye-sady
Старая закалка,Old School,,6.0,7,https://www.film.ru/movies/staraya-zakalka
Чистый четверг,2003,,6.4,6.9,https://www.film.ru/movies/chistyy-chetverg
Инициал «Ди» - Боевая стадия,頭文字D Battle Stage,,,6.9,https://www.film.ru/movies/inicial-di-boevaya-stadiya
"В субботу, фильм в реальном времени",Sábado,,6.4,6.9,https://www.film.ru/movies/v-subbotu-film-v-realnom-vremeni
Радио,Radio,,6.7,6.9,https://www.film.ru/movies/radio-0
Театр ужасов якудза: Годзу,極道恐怖大劇場 牛頭 GOZU,,6.7,6.9,https://www.film.ru/movies/teatr-uzhasov-yakudza-godzu
Одиссея 1989,2003,,7.5,6.9,https://www.film.ru/movies/odisseya-1989
Человек в белом,Yurusarezaru mono,,7.4,6.9,https://www.film.ru/movies/chelovek-v-belom
Вибратор,Vibrator,,6.9,6.9,https://www.film.ru/movies/vibrator
Жар плоти не остановить,Travail d'arabe,,6.9,6.9,https://www.film.ru/movies/zhar-ploti-ne-ostanovit-0
Малышка Сюзи,Smala Sussie,,,6.9,https://www.film.ru/movies/malyshka-syuzi
Осеам,Oseam,,6.4,6.9,https://www.film.ru/movies/oseam
Делая революцию,Making Revolution,,,6.9,https://www.film.ru/movies/making-revolution
Радость безумия,Lezate divanegi,,6.4,6.9,https://www.film.ru/movies/radost-bezumiya
Увертка,L'esquive,,5.9,6.9,https://www.film.ru/movies/uvertka
Трагедии Нины,Ha-Asonot Shel Nina,,4.9,6.9,https://www.film.ru/movies/tragedii-niny
Девочки из ABC,Garotas do ABC,,,6.9,https://www.film.ru/movies/devochki-iz-abc
"Трусы сгибают колени, или Синие руки",Cowards Bend the Knee or The Blue Hands,,7.6,6.9,https://www.film.ru/movies/trusy-sgibayut-koleni-ili-sinie-ruki
Команданте,Comandante,,6.4,6.9,https://www.film.ru/movies/komandante
Девочки из календаря,Calendar Girls,,7.2,6.9,https://www.film.ru/movies/devochki-iz-kalendarya
WWE: Брок Леснар: Почувствуй боль,WWE: Brock Lesnar: Here Comes the Pain,,7.2,6.9,https://www.film.ru/movies/wwe-brock-lesnar-here-comes-the-pain
Der Fall Gehring,Der Fall Gehring,,,6.9,https://www.film.ru/movies/der-fall-gehring
Субботним вечером в прямом эфире: Лучшее Криса Кэттэна,Saturday Night Live: The Best of Chris Kattan,,,6.9,https://www.film.ru/movies/subbotnim-vecherom-v-pryamom-efire-luchshee-krisa-kett
Мой дом в Умбрии,My House in Umbria,,7.2,6.9,https://www.film.ru/movies/moy-dom-v-umbrii
Она написала убийство: Загадка кельтов,"Murder, She Wrote: The Celtic Riddle",,7.2,6.9,https://www.film.ru/movies/ona-napisala-ubiystvo-zagadka-keltov
Марджери и Глэдис,Margery and Gladys,,,6.9,https://www.film.ru/movies/mardzheri-i-gledis
"Луи Теру: Я, Мартин и Майкл","Louis, Martin & Michael",,,6.9,https://www.film.ru/movies/lui-teru-ya-martin-i-maykl
Секреты Лос-Анджелеса,L.A. Confidential,,7.2,6.9,https://www.film.ru/movies/sekrety-los-andzhelesa-0
Добрый папа,Il papa buono,,6.9,6.9,https://www.film.ru/movies/dobryy-papa
Чаплин сегодня: Новые времена,Chaplin Today: Modern Times,,5.9,6.9,https://www.film.ru/movies/chaplin-segodnya-novye-vremena
Соединенные Штаты Лиланда,The United States of Leland,,7.5,6.9,https://www.film.ru/movies/soedinennye-shtaty-lilanda
Интервью,Interview,,7.0,6.9,https://www.film.ru/movies/intervyu-1
Лев зимой,The Lion In Winter,,7.2,6.9,https://www.film.ru/movies/lev-zimoy-0
Волшебник страны грез,Hans Christian Andersen: My Life as a Fairy Tale,,7.7,6.9,https://www.film.ru/movies/volshebnik-strany-grez-0
Букашки 3D. Размер не имеет значения,Bugs! 3D,,,6.9,https://www.film.ru/movies/bukashki-3d-razmer-ne-imeet-znacheniya
Братец медвежонок,Brother Bear,,8.2,6.9,https://www.film.ru/movies/bratec-medvezhonok
Коктебель,2003,,6.7,6.9,https://www.film.ru/movies/koktebel
Его брат,Son frere,,7.2,6.9,https://www.film.ru/movies/ego-brat
Тормоз,The Cooler,,7.3,6.9,https://www.film.ru/movies/tormoz
Abel Ferrara: Not Guilty,Abel Ferrara: Not Guilty,,,6.8,https://www.film.ru/movies/abel-ferrara-not-guilty
Доктор Мартин и Легенда о Тряпице,Doc Martin and the Legend of the Cloutie,,7.2,6.8,https://www.film.ru/movies/doktor-martin-i-legenda-o-tryapice
Барашек,Boundin',,,6.8,https://www.film.ru/movies/barashek
Сломленный,Zerwany,,,6.8,https://www.film.ru/movies/slomlennyy-2
Слова моего истинного учителя,Words of My Perfect Teacher,,7.3,6.8,https://www.film.ru/movies/slova-moego-istinnogo-uchitelya
Я люблю тебя,Wo ai ni,,,6.8,https://www.film.ru/movies/ya-lyublyu-tebya-2
Приход и уход,Vai~E~Vem,,,6.8,https://www.film.ru/movies/prihod-i-uhod
Выступающие За,The Yes Men,,,6.8,https://www.film.ru/movies/vystupayuschie-za
Сон причины,The Sleep of Reason,,6.6,6.8,https://www.film.ru/movies/the-sleep-of-reason
Неисправимый оптимист,The Rage in Placid Lake,,,6.8,https://www.film.ru/movies/neispravimyy-optimist
Неудачи,The Failures,,7.2,6.8,https://www.film.ru/movies/the-failures
Скрываемый скандал,Scandal - Joseon namnyeo sangyeoljisa,,3.8,6.8,https://www.film.ru/movies/skryvaemyy-skandal
Запасные части,Rezervni deli,,,6.8,https://www.film.ru/movies/zapasnye-chasti
Двойная рокировка 3,Mou gaan dou III: Jung gik mou gaan,,,6.8,https://www.film.ru/movies/dvoynaya-rokirovka-3
Любовь и желание,Liebe und Verlangen,,6.5,6.8,https://www.film.ru/movies/lyubov-i-zhelanie
Лени Рифеншталь – Мечта об Африке,Leni Riefenstahl im Sudan,,7.1,6.8,https://www.film.ru/movies/leni-rifenshtal-mechta-ob-afrike
Гензель и Гретель,Jonukas ir Grytute,,,6.8,https://www.film.ru/movies/genzel-i-gretel-6
Я захватываю замок,I Capture the Castle,,7.2,6.8,https://www.film.ru/movies/ya-zahvatyvayu-zamok
История Мари и Жюльена,Histoire de Marie et Julien,,6.4,6.8,https://www.film.ru/movies/istoriya-mari-i-zhyulena
Неожиданные люди в черном,Daai cheung foo,,,6.8,https://www.film.ru/movies/neozhidannye-lyudi-v-chernom
Ковбои и ангелы,Cowboys & Angels,,,6.8,https://www.film.ru/movies/kovboi-i-angely
Будь счастлив,B-Happy,,5.9,6.8,https://www.film.ru/movies/bud-schastliv
Американский путь,American Reel,,,6.8,https://www.film.ru/movies/amerikanskiy-put
Двухкомнатная квартира,2LDK,,7.0,6.8,https://www.film.ru/movies/dvuhkomnatnaya-kvartira
А вот и гости!,The Young Visiters,,,6.8,https://www.film.ru/movies/a-vot-i-gosti
Упрямые сердца,Straight from the Heart,,6.9,6.8,https://www.film.ru/movies/upryamye-serdca
Кулак Полярной звезды: Новая эра,Shin Hokuto no Ken,,7.2,6.8,https://www.film.ru/movies/kulak-polyarnoy-zvezdy-novaya-era
Ослепительные звезды,Playboy: Sizzling Sex Stars,,4.2,6.8,https://www.film.ru/movies/oslepitelnye-zvezdy
Ван-Пис: Защитить! Последняя великая сцена!,One Piece: Mamore! Saigo no daibutai,,,6.8,https://www.film.ru/movies/van-pis-zaschitit-poslednyaya-velikaya-scena
Доктор Кто: Крик Шалки,Doctor Who: Scream of the Shalka,,,6.8,https://www.film.ru/movies/doktor-kto-krik-shalki
Развал,Out of Order,,6.9,6.8,https://www.film.ru/movies/razval
Нормальные,Os Normais - O Filme,,,6.8,https://www.film.ru/movies/normalnye
Под солнцем Тосканы,Under the Tuscan Sun,,6.8,6.8,https://www.film.ru/movies/pod-solncem-toskany
Чисто по жизни,2003,,6.6,6.8,https://www.film.ru/movies/chisto-po-zhizni
"Чемоданы Тульса Люпера, часть 3: из Сарка до конца",The Tulse Luper Suitcases,,7.3,6.8,https://www.film.ru/movies/chemodany-tulsa-lyupera-chast-3-iz-sarka-do-konca
Божественный свет,La Luz prodigiosa,,6.6,6.8,https://www.film.ru/movies/bozhestvennyy-svet
Обучение лжи,Liegen lernen,,6.5,6.8,https://www.film.ru/movies/obuchenie-lzhi
Свидетели,Svjedoci,,,6.8,https://www.film.ru/movies/svideteli
Водка Лимон,Vodka Lemon,,7.5,6.8,https://www.film.ru/movies/vodka-limon
Японская история,Japanese Story,,6.6,6.8,https://www.film.ru/movies/yaponskaya-istoriya
Охота на Веронику,Veronica Guerin,,7.1,6.8,https://www.film.ru/movies/ohota-na-veroniku
Питер Пэн,Peter Pan,,7.0,6.8,https://www.film.ru/movies/piter-pen
Тринадцать,Thirteen,,6.5,6.8,https://www.film.ru/movies/trinadcat
В пять часов пополудни,A cinq heures de l'apres-midi,,7.2,6.8,https://www.film.ru/movies/v-pyat-chasov-popoludni
"Бедный, бедный Павел",2003,,6.6,6.8,https://www.film.ru/movies/bednyy-bednyy-pavel
Призраки бездны: Титаник,Ghosts of the Abyss,,7.6,6.8,https://www.film.ru/movies/prizraki-bezdny-titanik
Разрыв,Intermission,,6.2,6.8,https://www.film.ru/movies/razryv
Raasta,Raasta,,,6.7,https://www.film.ru/movies/raasta
WWE Выхода нет,WWE No Way Out,,,6.7,https://www.film.ru/movies/wwe-vyhoda-net-3
Ван-Пис: Открытие в большом море! Большая мечта отца!,One Piece 大海原にひらけ! でっかいでっカイ父の夢!,,,6.7,https://www.film.ru/movies/van-pis-otkrytie-v-bolshom-more-bolshaya-mechta-otca
Волшебное очарование,வசீகரா,,7.3,6.7,https://www.film.ru/movies/volshebnoe-ocharovanie
Ванда Сайкс: Язык без костей,Wanda Sykes: Tongue Untied,,,6.7,https://www.film.ru/movies/vanda-sayks-yazyk-bez-kostey
Камнерыб,Rockfish,,,6.7,https://www.film.ru/movies/kamneryb
Чудо Берна,Das Wunder von Bern,,,6.7,https://www.film.ru/movies/chudo-berna
Мой дедушка,Watashi no guranpa,,6.2,6.7,https://www.film.ru/movies/moy-dedushka
Растрать свою молодость,Verschwende deine Jugend,,,6.7,https://www.film.ru/movies/rastrat-svoyu-molodost
Место среди живущих,Une place parmi les vivants,,,6.7,https://www.film.ru/movies/mesto-sredi-zhivuschih
Все эти прекрасные обещания,Toutes ces belles promesses,,7.2,6.7,https://www.film.ru/movies/vse-eti-prekrasnye-obeschaniya
Свадебное видео,The Wedding Video,,,6.7,https://www.film.ru/movies/svadebnoe-video-0
Кожаная лошадь,The Skin Horse,,,6.7,https://www.film.ru/movies/the-skin-horse
Возвращение лесного монстра,The Return of the Forest Monster,,,6.7,https://www.film.ru/movies/vozvraschenie-lesnogo-monstra
История матери,The Mother,,5.6,6.7,https://www.film.ru/movies/istoriya-materi
Синдикат,The Killing Zone,,,6.7,https://www.film.ru/movies/sindikat-2
Солдаты Саламины,Soldiers of Salamina,,7.0,6.7,https://www.film.ru/movies/soldaty-salaminy
Розенштрассе,Rosenstrasse,,6.9,6.7,https://www.film.ru/movies/rozenshtrasse
Адаптация,Adaptation.,10,6.4,7.6,https://www.film.ru/movies/adaptaciya
Властелин колец: Две крепости,The Lord of the Rings: The Two Towers,9,8.3,8.8,https://www.film.ru/movies/vlastelin-kolec-dve-kreposti
Пианист,The Pianist,9,7.8,8.5,https://www.film.ru/movies/pianist
Герой,Ying xiong,9,6.3,7.9,https://www.film.ru/movies/geroy
Проклятый путь,Road to Perdition,9,7.6,7.6,https://www.film.ru/movies/proklyatyy-put
Банды Нью-Йорка,Gangs of New York,9,7.7,7.5,https://www.film.ru/movies/bandy-nyu-yorka
"Поймай меня, если сможешь",Catch Me If You Can,8,8.4,8.1,https://www.film.ru/movies/poymay-menya-esli-smozhesh
Сумрачный самурай,Tasogare Seibei,8,7.5,8,https://www.film.ru/movies/sumrachnyy-samuray
Идентификация Борна,The Bourne Identity,8,7.8,7.8,https://www.film.ru/movies/identifikaciya-borna
Гарри Поттер и тайная комната,Harry Potter and the Chamber of Secrets,8,8.2,7.5,https://www.film.ru/movies/garri-potter-i-taynaya-komnata
Ледниковый период,Ice Age,8,8.5,7.5,https://www.film.ru/movies/lednikovyy-period
Необратимость,Irreversible,8,6.6,7.3,https://www.film.ru/movies/neobratimost
Спеши любить,A Walk to Remember,8,7.7,7.3,https://www.film.ru/movies/speshi-lyubit
8 миля,8 Mile,8,7.7,7.2,https://www.film.ru/movies/8-milya
Бессонница,Insomnia,8,7.3,7.2,https://www.film.ru/movies/bessonnica
Возвращение кота,The Cat Returns,8,7.5,7.1,https://www.film.ru/movies/vozvraschenie-kota
Звонок,The Ring,8,7.1,7.1,https://www.film.ru/movies/zvonok
Телефонная будка,Phone Booth,8,7.0,7.1,https://www.film.ru/movies/telefonnaya-budka
К-19,K-19: The Widowmaker,8,7.2,6.7,https://www.film.ru/movies/k-19
Обитель зла,Resident Evil,8,7.3,6.6,https://www.film.ru/movies/obitel-zla
Люди в черном 2,Men in Black II,8,7.9,6.2,https://www.film.ru/movies/lyudi-v-chernom-2
"Умри, но не сейчас",Die Another Day,8,6.4,6.1,https://www.film.ru/movies/umri-no-ne-seychas
Лиля навсегда,Lilja 4-ever,7,7.6,7.8,https://www.film.ru/movies/lilya-navsegda
Оазис,Oasiseu,7,6.1,7.8,https://www.film.ru/movies/oazis
Дорога к дому,The Way Home,7,7.5,7.7,https://www.film.ru/movies/doroga-k-domu
Кукушка,200216+,7,5.9,7.7,https://www.film.ru/movies/kukushka
Человек без прошлого,Mies vailla menneisyyttä,7,7.5,7.6,https://www.film.ru/movies/chelovek-bez-proshlogo
Особое мнение,Minority Report,7,7.5,7.6,https://www.film.ru/movies/osoboe-mnenie
Часы,The Hours,7,6.6,7.5,https://www.film.ru/movies/chasy
Сын,Le Fils,7,6.6,7.5,https://www.film.ru/movies/syn
Медвежий поцелуй,Bear's Kiss,7,6.3,5.9,https://www.film.ru/movies/medvezhiy-poceluy
Корабль-призрак,Ghost Ship,7,7.3,5.6,https://www.film.ru/movies/korabl-prizrak
Убей меня нежно,Killing Me Softly,7,5.8,5.4,https://www.film.ru/movies/ubey-menya-nezhno
Мошенники,Serving Sara,7,7.1,5.3,https://www.film.ru/movies/moshenniki
Дети шпионов 2: Остров несбывшихся надежд,Spy Kids 2: Island of Lost Dreams,7,6.8,5.3,https://www.film.ru/movies/deti-shpionov-2-ostrov-nesbyvshihsya-nadezhd
Свадьба в сезон дождей,Monsoon Wedding,6,6.6,7.3,https://www.film.ru/movies/svadba-v-sezon-dozhdey
Человек с поезда,L'Homme du train,6,6.8,7.1,https://www.film.ru/movies/chelovek-s-poezda
Таксидермист,The Embalmer,6,5.5,7,https://www.film.ru/movies/taksidermist
Тихий американец,The Quiet American,6,6.9,7,https://www.film.ru/movies/tihiy-amerikanec
Дом дураков,House of Fools,6,6.3,7,https://www.film.ru/movies/dom-durakov
Копейка,2002,6,6.8,6.9,https://www.film.ru/movies/kopeyka
Псы-воины,Dog Soldiers,6,7.4,6.8,https://www.film.ru/movies/psy-voiny
Преступление отца Амаро,El crimen del Padre Amaro,6,6.7,6.7,https://www.film.ru/movies/prestuplenie-otca-amaro
Темные воды,Honogurai mizu no soko kara,6,7.1,6.7,https://www.film.ru/movies/temnye-vody
Высший пилотаж,Spun,6,6.8,6.7,https://www.film.ru/movies/vysshiy-pilotazh
Осиное гнездо,Nid de guepes,6,6.1,6.7,https://www.film.ru/movies/osinoe-gnezdo
Глаз,Gin gwai,6,6.8,6.6,https://www.film.ru/movies/glaz
Правила секса,The Rules of Attraction,6,4.7,6.6,https://www.film.ru/movies/pravila-seksa
Том и Томас,Tom & Thomas,6,7.1,6.6,https://www.film.ru/movies/tom-i-tomas
Влюбленная Куини,Queenie in Love,6,7.0,6.6,https://www.film.ru/movies/vlyublennaya-kuini
Звездные Войны: Эпизод II - Атака клонов,Star Wars: Episode II - Attack of the Clones,6,7.9,6.6,https://www.film.ru/movies/zvezdnye-voyny-epizod-ii-ataka-klonov
Цена страха,The Sum of All Fears,6,6.5,6.5,https://www.film.ru/movies/cena-straha
Береговая охрана,Coast Guard,6,7.0,6.4,https://www.film.ru/movies/beregovaya-ohrana
Лорел каньон,Laurel Canyon,6,7.1,6.4,https://www.film.ru/movies/lorel-kanon
Особо тяжкие преступления,High Crimes,6,7.4,6.4,https://www.film.ru/movies/osobo-tyazhkie-prestupleniya
Остин Пауэрс: Голдмембер,Austin Powers in Goldmember,6,7.0,6.3,https://www.film.ru/movies/ostin-pauers-goldmember
Грязные делишки,Dirty Deeds,6,7.1,6.2,https://www.film.ru/movies/gryaznye-delishki
Любовь с уведомлением,Two Weeks Notice,6,7.6,6.2,https://www.film.ru/movies/lyubov-s-uvedomleniem
Кавказская рулетка,2002,6,7.4,6.2,https://www.film.ru/movies/kavkazskaya-ruletka
Стильная штучка,Sweet Home Alabama,6,7.1,6.2,https://www.film.ru/movies/stilnaya-shtuchka
Власть огня,Reign of Fire,6,6.7,6.2,https://www.film.ru/movies/vlast-ognya
Солярис,Solaris,6,6.7,6.2,https://www.film.ru/movies/solyaris
Глубина,Below,6,7.0,6.1,https://www.film.ru/movies/glubina
24 часа из жизни женщины,24 heures de la vie d'une femme,6,6.5,5.9,https://www.film.ru/movies/24-chasa-iz-zhizni-zhenshchiny
Любовь по случаю,I'm with Lucy,6,6.4,5.9,https://www.film.ru/movies/lyubov-po-sluchayu
Марш-бросок,2002,6,6.4,5.9,https://www.film.ru/movies/marsh-brosok
Жизнь забавами полна,2002,6,7.0,5.9,https://www.film.ru/movies/zhizn-zabavami-polna
Антикиллер,Antikiller,6,6.9,5.6,https://www.film.ru/movies/antikiller
40 дней и 40 ночей,40 Days and 40 Nights,6,7.4,5.6,https://www.film.ru/movies/40-dney-i-40-nochey
Пекло,Sueurs,6,7.4,5.5,https://www.film.ru/movies/peklo
Дневник Камикадзе,2002,6,6.8,5.4,https://www.film.ru/movies/dnevnik-kamikadze
Рядом с раем,Au plus pres du paradis,6,7.0,5.3,https://www.film.ru/movies/ryadom-s-raem
Ангел мести,Avenging Angelo,6,7.6,5.2,https://www.film.ru/movies/angel-mesti
Фанатка,Swimfan,6,5.8,5.1,https://www.film.ru/movies/fanatka
"Шлепни ее, она француженка","Slap Her, She's French",6,7.2,5.1,https://www.film.ru/movies/shlepni-ee-ona-francuzhenka
Моя большая греческая свадьба,My Big Fat Greek Wedding,5,6.8,6.6,https://www.film.ru/movies/moya-bolshaya-grecheskaya-svadba
"С любовью, Лиля",2002,5,6.8,6.5,https://www.film.ru/movies/s-lyubovyu-lilya
Книга теней,Malefique,5,6.5,6.2,https://www.film.ru/movies/kniga-teney
Атлантида,2002,5,6.7,6.1,https://www.film.ru/movies/atlantida
Апрель,2002,5,6.7,6,https://www.film.ru/movies/aprel
Летний дождь,2002,5,5.7,5.9,https://www.film.ru/movies/letniy-dozhd
Кен Парк,Ken Park,5,4.9,5.8,https://www.film.ru/movies/ken-park
Займемся любовью,2002,5,5.9,5.8,https://www.film.ru/movies/zaymemsya-lyubovyu
Вовочка,2002,5,6.8,5.7,https://www.film.ru/movies/vovochka
Интимные сцены,Sex Is Comedy,5,4.8,5.7,https://www.film.ru/movies/intimnye-sceny
Скуби-Ду,Scooby-Doo,5,7.3,5.4,https://www.film.ru/movies/skubi-du
Красная сирена,La Sirene rouge,5,6.7,5.2,https://www.film.ru/movies/krasnaya-sirena
Раскаленная суббота,2002,5,6.7,4.8,https://www.film.ru/movies/raskalennaya-subbota
Искатели приключений,The Touch,5,6.6,4.6,https://www.film.ru/movies/iskateli-priklyucheniy
Страх.com,Feardotcom,5,6.4,3.4,https://www.film.ru/movies/strahcom
24 часа,Trapped,4,6.8,6.1,https://www.film.ru/movies/24-chasa
Атака пауков,Eight Legged Freaks,4,7.0,5.5,https://www.film.ru/movies/ataka-paukov
Стюарт Литтл 2,Stuart Little 2,4,7.9,5.5,https://www.film.ru/movies/styuart-littl-2
Улица наслаждений,Rue Des Plaisirs,4,6.4,5.3,https://www.film.ru/movies/ulica-naslazhdeniy
Приключения Плуто Нэша,The Adventures of Pluto Nash,4,6.7,3.9,https://www.film.ru/movies/priklyucheniya-pluto-nesha
Бланш,Blanche,4,6.5,3.2,https://www.film.ru/movies/blansh
ABBA – The Definitive Collection,ABBA: The Definitive Collection,,6.6,9,https://www.film.ru/movies/abba-the-definitive-collection
Ромео и Джульетта - От ненависти до любви,"Roméo et Juliette, de la haine à l'amour",,7.2,8.8,https://www.film.ru/movies/romeo-i-dzhuletta-ot-nenavisti-do-lyubvi
Стелла: Короткометражки 1998-2002,Stella Shorts 1998-2002,,6.7,8.8,https://www.film.ru/movies/stella-korotkometrazhki-1998-2002
Город Бога,City of God,,7.4,8.6,https://www.film.ru/movies/gorod-boga
Танго Соловья,2002,,,8.5,https://www.film.ru/movies/tango-solovya
11 сентября,9/11,,5.0,8.5,https://www.film.ru/movies/11-sentyabrya-0
"Сэндвичи, которые тебе понравятся",Sandwiches That You Will Like,,,8.4,https://www.film.ru/movies/sandwiches-that-you-will-like
Робин Уильямс: Вживую на Бродвее,Robin Williams: Live on Broadway,,,8.4,https://www.film.ru/movies/robin-uilyams-vzhivuyu-na-brodvee
Западный берег Бруклина,West Bank Brooklyn,,,8.3,https://www.film.ru/movies/west-bank-brooklyn
Глиняная птица,Matir moina,,6.1,8.3,https://www.film.ru/movies/glinyanaya-ptica
След от поцелуя на щеке,Kannathil Muthamittal,,5.5,8.3,https://www.film.ru/movies/sled-ot-poceluya-na-scheke
BBC: Инстинкт человека,Human Instinct,,6.0,8.3,https://www.film.ru/movies/bbc-instinkt-cheloveka
Лучшее из Боуи,Best of Bowie,,7.0,8.3,https://www.film.ru/movies/luchshee-iz-boui
Здание Мастер,Edificio Master,,,8.3,https://www.film.ru/movies/zdanie-master
Легенда о Бхагате Сингхе,The Legend of Bhagat Singh,,5.3,8.2,https://www.film.ru/movies/legenda-o-bhagate-singhe
Эволюция,Evolution,,,8.2,https://www.film.ru/movies/evolyuciya-1
Ричардс Роджерс,Richard Rodgers: Some Enchanted Evening,,,8.2,https://www.film.ru/movies/richards-rodzhers
А скоро колледж?,Daria in 'Is It College Yet?',,7.6,8.2,https://www.film.ru/movies/a-skoro-kolledzh
Не делайте бисквиты в плохом настроении,2002,,6.9,8.1,https://www.film.ru/movies/ne-delayte-biskvity-v-plohom-nastroenii
Севильский цирюльник,Il Barbiere di Siviglia,,6.3,8.1,https://www.film.ru/movies/sevilskiy-ciryulnik-3
Король,O vasilias,,7.2,8.1,https://www.film.ru/movies/korol-2
Лучшие моменты Гилды Рэднер,Gilda Radner's Greatest Moments,,6.4,8.1,https://www.film.ru/movies/gilda-radner-s-greatest-moments
Даг Стэнхоуп: Из уст в уста,Doug Stanhope: Word of Mouth,,7.0,8.1,https://www.film.ru/movies/dag-stenhoup-iz-ust-v-usta
Параллельные вселенные,Horizons: Parallel Universes,,,8,https://www.film.ru/movies/parallelnye-vselennye
Бейби Эйнштейн: Бейби Моцарт - Фестиваль Музыки,Baby Einstein: Baby Mozart,,,8,https://www.film.ru/movies/beybi-eynshteyn-beybi-mocart-festival-muzyki
Двойная рокировка,Infernal Affairs,,7.6,8,https://www.film.ru/movies/dvoynaya-rokirovka
Мэй и Кот-автобус,めいとこねこバス,,8.0,7.9,https://www.film.ru/movies/mey-i-kot-avtobus
Бейби Эйнштейн: Бейби Шекспир - Мир Поэзии,Baby Einstein: Baby Shakespeare - World of Poetry,,,7.9,https://www.film.ru/movies/beybi-eynshteyn-beybi-shekspir-mir-poezii
Спасение во имя любви,Mr. and Mrs. Iyer,,7.2,7.9,https://www.film.ru/movies/spasenie-vo-imya-lyubvi
Расплата за все,Company,,5.9,7.9,https://www.film.ru/movies/rasplata-za-vse
Субботним вечером в прямом эфире: Уилл Фаррелл,Saturday Night Live: The Best of Will Ferrell,,7.2,7.9,https://www.film.ru/movies/subbotnim-vecherom-v-pryamom-efire-uill-farrell
Пол Маккартни: Возвращение в США,Paul McCartney: Back in the U.S.,,7.2,7.9,https://www.film.ru/movies/pol-makkartni-vozvraschenie-v-ssha
Кармен,Carmen,,,7.9,https://www.film.ru/movies/karmen-6
Боулинг для Колумбины,Bowling for Columbine,,7.0,7.9,https://www.film.ru/movies/bouling-dlya-kolumbiny
Поговори с ней,Talk to Her,,7.2,7.9,https://www.film.ru/movies/pogovori-s-ney
Tide: Отрубание головы,2002,,6.9,7.8,https://www.film.ru/movies/tide-otrubanie-golovy
Детектив Конан 6,名探偵コナン ベイカー街（ストリート）の亡霊,,,7.8,https://www.film.ru/movies/detektiv-konan-6
Быть и иметь,Être et avoir,,7.2,7.8,https://www.film.ru/movies/etre-et-avoir
Вася,Vasya,,,7.8,https://www.film.ru/movies/vasya
